FactID,year,monthkey,monthname,province,inflection,rainfall,rainyday,latitude,longitude,heightabovemsl
4398,2019,11,November,Chai Nat,60,5.4,3,15.15,100.1833333,15
4399,2019,11,November,Saraburi,435,-1,-1,-1,-1,-1
4400,2019,11,November,Chon Buri,2100,55.2,3,13.36666667,100.9833333,0.86
4401,2019,11,November,Rayong,560,20,3,12.63222222,101.3436111,2.6
4402,2019,11,November,Chanthaburi,194,19.9,2,12.61666667,102.1133333,2.68
4403,2019,11,November,Trat,212,64.3,5,11.76666667,102.8833333,2
4404,2019,11,November,Chachoengsao,239,8.5,4,13.51555556,101.4583333,70.17
4405,2019,11,November,Prachin Buri,0,6.1,2,14.05841667,101.3693056,5.14
4406,2019,11,November,Nakhon Nayok,189,-1,-1,-1,-1,-1
4407,2019,11,November,Sa kaeo,30,-1,-1,-1,-1,-1
4408,2019,11,November,Nakhon Ratchasima,973,6.8,2,14.96830556,102.0860278,186.6
4409,2019,11,November,Buri Ram,777,2.8,3,15.22575,103.2480833,182
4410,2019,11,November,Surin,357,3.1,3,14.88333333,103.5,145.81
4411,2019,11,November,Si Sa Ket,6,7.3,3,15,104.05,122.87
4412,2019,11,November,Ubon Ratchathani,1082,7,3,15.25,104.8666667,122
4413,2019,11,November,Yasothon,116,-1,-1,-1,-1,-1
4414,2019,11,November,Chaiyaphum,726,1,2,15.8,102.0333333,182.15
4415,2019,11,November,Amnat Charoen,96,-1,-1,-1,-1,-1
4416,2019,11,November,Bueng Kan,30,-1,-1,-1,-1,-1
4417,2019,11,November,Nong Bua Lam Phu,24,-1,-1,-1,-1,-1
4418,2019,11,November,Khon Kaen,1398,17.8,3,16.46111111,102.7897222,186.97
4419,2019,11,November,Udon Thani,18,0,0,17.38333333,102.8,177
4420,2019,11,November,Loei,119,0.2,1,17.45,101.7333333,252.51
4421,2019,11,November,Nong Khai,310,0.2,1,17.86716667,102.7330278,173.21
4422,2019,11,November,Maha Sarakham,456,1.5,1,16.24722222,103.0680556,153
4423,2019,11,November,Roi Et,186,0,0,16.02,103.7438889,140
4424,2019,11,November,Kalasin,456,4.9,1,16.3325,103.5883333,138.75
4425,2019,11,November,Sakon Nakhon,0,1.6,2,17.15,104.1333333,171
4426,2019,11,November,Nakhon Phanom,60,8,2,17.41083333,104.7825,140
4427,2019,11,November,Mukdahan,0,0.5,1,16.54138889,104.7288889,138
4428,2019,11,November,Chiang Mai,465,56,5,18.79,98.97694444,313.2
4429,2019,11,November,Lamphun,102,41.8,6,18.56722222,99.03388889,296.42
4430,2019,11,November,Lampang,30,14.6,4,18.28333333,99.51666667,242
4431,2019,11,November,Uttaradit,96,32.9,1,17.61666667,100.1,63
4432,2019,11,November,Phrae,6,17.1,3,18.16666667,100.1666667,161.79
4433,2019,11,November,Nan,60,0.9,1,18.77972222,100.7777778,200
4434,2019,11,November,Phayao,84,2,2,19.13333333,99.9,396.89
4435,2019,11,November,Chiang Rai,1373,39.8,4,19.96138889,99.88138889,390
4436,2019,11,November,Mae Hong Son,66,16.5,4,19.29897222,97.97577778,267.74
4437,2019,11,November,Nakhon Sawan,428,4.7,2,15.67183333,100.1323611,33.91
4438,2019,11,November,Uthai Thani,336,-1,-1,-1,-1,-1
4439,2019,11,November,Kamphaeng Phet,135,15.6,4,16.48680556,99.52697222,80
4440,2019,11,November,Tak,55,55.3,4,16.87833333,99.14333333,125.62
4441,2019,11,November,Sukhothai,45,70.5,5,17.10611111,99.8,48.29
4442,2019,11,November,Phitsanulok,326,13.1,2,16.79480556,100.2793056,44.02
4443,2019,11,November,Phichit,42,12.6,2,16.43805556,100.2925,35.95
4444,2019,11,November,Phetchabun,307,1.8,2,16.43333333,101.15,114
4445,2019,11,November,Ratchaburi,280,6,1,13.48930556,99.79238889,5
4446,2019,11,November,Kanchanaburi,139,51.1,5,14.0225,99.53583333,27.53
4447,2019,11,November,Suphan Buri,171,5.8,3,14.47444444,100.1388889,7.23
4448,2019,11,November,Nakhon Pathom,515,4.3,1,14.01166667,99.97,7.46
4449,2019,11,November,Samut Sakhon,1390,-1,-1,-1,-1,-1
4450,2019,11,November,Samut Songkhram,24,-1,-1,-1,-1,-1
4451,2019,11,November,Phetchaburi,92,9.2,3,12.99944444,100.0605556,2.01
4452,2019,11,November,Prachuap Khiri Khan,759,133.6,3,11.83333333,99.83333333,4
4453,2019,11,November,Nakhon Si Thammarat,1084,498.5,19,8.537777778,99.96388889,3.14
4454,2019,11,November,Krabi,0,65.3,15,8.103611111,98.97527778,8
4455,2019,11,November,Phang-nga,60,-1,-1,-1,-1,-1
4456,2019,11,November,Phuket,0,136.8,17,7.883333333,98.4,1.83
4457,2019,11,November,Surat Thani,912,175.1,17,9.135555556,99.15194444,5
4458,2019,11,November,Ranong,354,105.9,17,9.983333333,98.61666667,7
4459,2019,11,November,Chumphon,286,181.8,13,10.49875,99.18847222,4.4
4460,2019,11,November,Songkhla,136,256.1,23,7.182111111,100.6076944,4.57
4461,2019,11,November,Satun,54,101,17,6.65,100.0833333,4.06
4462,2019,11,November,Trang,292,204.3,19,7.516666667,99.61666667,14.32
4463,2019,11,November,Phatthalung,1391,443.2,25,7.583333333,100.1666667,2
4464,2019,11,November,Pattani,167,227.1,26,6.783333333,101.15,4.05
4465,2019,11,November,Yala,150,153.4,21,6.516666667,101.2833333,30
4466,2019,11,November,Narathiwat,362,630.6,21,6.416666667,101.8166667,3.57
4467,2019,12,December,Bangkok,6,0,0,13.72638889,100.56,3.01
4468,2019,12,December,Samut Prakarn,106,-1,-1,-1,-1,-1
4469,2019,12,December,Nonthaburi,158,-1,-1,-1,-1,-1
4470,2019,12,December,Pathum Thani,151,0,0,14.1,100.6166667,6
4471,2019,12,December,Phra Nakhon Si Ayutthaya,61,-1,-1,-1,-1,-1
4472,2019,12,December,Ang Thong,31,-1,-1,-1,-1,-1
4473,2019,12,December,Lop Buri,55,0,0,14.79972222,100.645,10
4474,2019,12,December,Sing Buri,0,-1,-1,-1,-1,-1
4475,2019,12,December,Chai Nat,90,0,0,15.15,100.1833333,15
4476,2019,12,December,Saraburi,20,-1,-1,-1,-1,-1
4477,2019,12,December,Chon Buri,322,0,0,13.36666667,100.9833333,0.86
4478,2019,12,December,Rayong,90,3.5,1,12.63222222,101.3436111,2.6
4479,2019,12,December,Chanthaburi,78,0,0,12.61666667,102.1133333,2.68
4480,2019,12,December,Trat,6,2.2,1,11.76666667,102.8833333,2
4481,2019,12,December,Chachoengsao,9,0,0,13.51555556,101.4583333,70.17
4482,2019,12,December,Prachin Buri,0,0,0,14.05841667,101.3693056,5.14
4483,2019,12,December,Nakhon Nayok,46,-1,-1,-1,-1,-1
4484,2019,12,December,Sa kaeo,12,-1,-1,-1,-1,-1
4485,2019,12,December,Nakhon Ratchasima,107,0,0,14.96830556,102.0860278,186.6
4486,2019,12,December,Buri Ram,35,0,0,15.22575,103.2480833,182
4487,2019,12,December,Surin,51,0,0,14.88333333,103.5,145.81
4488,2019,12,December,Si Sa Ket,6,0,0,15,104.05,122.87
4489,2019,12,December,Ubon Ratchathani,313,0,0,15.25,104.8666667,122
4490,2019,12,December,Yasothon,24,-1,-1,-1,-1,-1
4491,2019,12,December,Chaiyaphum,214,0,0,15.8,102.0333333,182.15
4492,2019,12,December,Amnat Charoen,10,-1,-1,-1,-1,-1
4493,2019,12,December,Bueng Kan,9,-1,-1,-1,-1,-1
4494,2019,12,December,Nong Bua Lam Phu,6,-1,-1,-1,-1,-1
4495,2019,12,December,Khon Kaen,67,0,0,16.46111111,102.7897222,186.97
4496,2019,12,December,Udon Thani,18,0,0,17.38333333,102.8,177
4497,2019,12,December,Loei,45,0,0,17.45,101.7333333,252.51
4498,2019,12,December,Nong Khai,6,0,0,17.86716667,102.7330278,173.21
4499,2019,12,December,Maha Sarakham,15,0,0,16.24722222,103.0680556,153
4500,2019,12,December,Roi Et,53,0,0,16.02,103.7438889,140
4501,2019,12,December,Kalasin,25,0,0,16.3325,103.5883333,138.75
4502,2019,12,December,Sakon Nakhon,0,0,0,17.15,104.1333333,171
4503,2019,12,December,Nakhon Phanom,24,0,0,17.41083333,104.7825,140
4504,2019,12,December,Mukdahan,0,0,0,16.54138889,104.7288889,138
4505,2019,12,December,Chiang Mai,72,9.1,1,18.79,98.97694444,313.2
4506,2019,12,December,Lamphun,0,19.9,2,18.56722222,99.03388889,296.42
4507,2019,12,December,Lampang,10,8,1,18.28333333,99.51666667,242
4508,2019,12,December,Uttaradit,12,0,0,17.61666667,100.1,63
4509,2019,12,December,Phrae,0,0,0,18.16666667,100.1666667,161.79
4510,2019,12,December,Nan,3,0,0,18.77972222,100.7777778,200
4511,2019,12,December,Phayao,17,17.2,2,19.13333333,99.9,396.89
4512,2019,12,December,Chiang Rai,122,19.2,3,19.96138889,99.88138889,390
4513,2019,12,December,Mae Hong Son,111,7.8,1,19.29897222,97.97577778,267.74
4514,2019,12,December,Nakhon Sawan,48,0,0,15.67183333,100.1323611,33.91
4515,2019,12,December,Uthai Thani,78,-1,-1,-1,-1,-1
4516,2019,12,December,Kamphaeng Phet,12,0.1,1,16.48680556,99.52697222,80
4517,2019,12,December,Tak,32,0,0,16.87833333,99.14333333,125.62
4518,2019,12,December,Sukhothai,9,0,0,17.10611111,99.8,48.29
4519,2019,12,December,Phitsanulok,18,0,0,16.79480556,100.2793056,44.02
4520,2019,12,December,Phichit,12,0,0,16.43805556,100.2925,35.95
4521,2019,12,December,Phetchabun,32,0,0,16.43333333,101.15,114
4522,2019,12,December,Ratchaburi,24,0,0,13.48930556,99.79238889,5
4523,2019,12,December,Kanchanaburi,20,0,0,14.0225,99.53583333,27.53
4524,2019,12,December,Suphan Buri,24,0,0,14.47444444,100.1388889,7.23
4525,2019,12,December,Nakhon Pathom,56,0,0,14.01166667,99.97,7.46
4526,2019,12,December,Samut Sakhon,118,-1,-1,-1,-1,-1
4527,2019,12,December,Samut Songkhram,6,-1,-1,-1,-1,-1
4528,2019,12,December,Phetchaburi,9,0,0,12.99944444,100.0605556,2.01
4529,2019,12,December,Prachuap Khiri Khan,6,0,0,11.83333333,99.83333333,4
4530,2019,12,December,Nakhon Si Thammarat,435,199.8,17,8.537777778,99.96388889,3.14
4531,2019,12,December,Krabi,0,8.1,4,8.103611111,98.97527778,8
4532,2019,12,December,Phang-nga,6,-1,-1,-1,-1,-1
4533,2019,12,December,Phuket,0,45,5,7.883333333,98.4,1.83
4534,2019,12,December,Surat Thani,301,47.2,9,9.135555556,99.15194444,5
4535,2019,12,December,Ranong,144,12.6,4,9.983333333,98.61666667,7
4536,2019,12,December,Chumphon,12,106.2,8,10.49875,99.18847222,4.4
4537,2019,12,December,Songkhla,71,107.9,15,7.182111111,100.6076944,4.57
4538,2019,12,December,Satun,76,16.5,5,6.65,100.0833333,4.06
4539,2019,12,December,Trang,33,78.3,8,7.516666667,99.61666667,14.32
4540,2019,12,December,Phatthalung,563,231.7,17,7.583333333,100.1666667,2
4541,2019,12,December,Pattani,12,74.9,14,6.783333333,101.15,4.05
4542,2019,12,December,Yala,58,189.6,19,6.516666667,101.2833333,30
4543,2019,12,December,Narathiwat,300,205,20,6.416666667,101.8166667,3.57
4544,2020,1,January,Bangkok,52,22.7,1,13.72638889,100.56,3.01
4545,2020,1,January,Samut Prakarn,682,-1,-1,-1,-1,-1
4546,2020,1,January,Nonthaburi,204,-1,-1,-1,-1,-1
4547,2020,1,January,Pathum Thani,445,0,0,14.1,100.6166667,6
4548,2020,1,January,Phra Nakhon Si Ayutthaya,198,-1,-1,-1,-1,-1
4549,2020,1,January,Ang Thong,80,-1,-1,-1,-1,-1
4550,2020,1,January,Lop Buri,45,0,0,14.79972222,100.645,10
4551,2020,1,January,Sing Buri,6,-1,-1,-1,-1,-1
4552,2020,1,January,Chai Nat,60,0,0,15.15,100.1833333,15
4553,2020,1,January,Saraburi,105,-1,-1,-1,-1,-1
4554,2020,1,January,Chon Buri,328,7,1,13.36666667,100.9833333,0.86
4555,2020,1,January,Rayong,269,2.3,5,12.63222222,101.3436111,2.6
4556,2020,1,January,Chanthaburi,60,33.7,1,12.61666667,102.1133333,2.68
4557,2020,1,January,Trat,160,88.8,4,11.76666667,102.8833333,2
4558,2020,1,January,Chachoengsao,40,1.6,1,13.51555556,101.4583333,70.17
4559,2020,1,January,Prachin Buri,0,0,0,14.05841667,101.3693056,5.14
4560,2020,1,January,Nakhon Nayok,12,-1,-1,-1,-1,-1
4561,2020,1,January,Sa kaeo,42,-1,-1,-1,-1,-1
4562,2020,1,January,Nakhon Ratchasima,246,0,0,14.96830556,102.0860278,186.6
4563,2020,1,January,Buri Ram,222,5.2,1,15.22575,103.2480833,182
4564,2020,1,January,Surin,186,0.1,1,14.88333333,103.5,145.81
4565,2020,1,January,Si Sa Ket,3,1.8,1,15,104.05,122.87
4566,2020,1,January,Ubon Ratchathani,321,0.9,1,15.25,104.8666667,122
4567,2020,1,January,Yasothon,12,-1,-1,-1,-1,-1
4568,2020,1,January,Chaiyaphum,180,0,0,15.8,102.0333333,182.15
4569,2020,1,January,Amnat Charoen,78,-1,-1,-1,-1,-1
4570,2020,1,January,Bueng Kan,36,-1,-1,-1,-1,-1
4571,2020,1,January,Nong Bua Lam Phu,15,-1,-1,-1,-1,-1
4572,2020,1,January,Khon Kaen,213,0,0,16.46111111,102.7897222,186.97
4573,2020,1,January,Udon Thani,18,0,0,17.38333333,102.8,177
4574,2020,1,January,Loei,55,0,0,17.45,101.7333333,252.51
4575,2020,1,January,Nong Khai,180,0,0,17.86716667,102.7330278,173.21
4576,2020,1,January,Maha Sarakham,324,2.9,1,16.24722222,103.0680556,153
4577,2020,1,January,Roi Et,63,3.3,1,16.02,103.7438889,140
4578,2020,1,January,Kalasin,170,18,1,16.3325,103.5883333,138.75
4579,2020,1,January,Sakon Nakhon,5,20.9,2,17.15,104.1333333,171
4580,2020,1,January,Nakhon Phanom,20,0.5,1,17.41083333,104.7825,140
4581,2020,1,January,Mukdahan,6,2.2,3,16.54138889,104.7288889,138
4582,2020,1,January,Chiang Mai,180,0,0,18.79,98.97694444,313.2
4583,2020,1,January,Lamphun,6,0,0,18.56722222,99.03388889,296.42
4584,2020,1,January,Lampang,0,0.1,1,18.28333333,99.51666667,242
4585,2020,1,January,Uttaradit,24,0,0,17.61666667,100.1,63
4586,2020,1,January,Phrae,0,0,0,18.16666667,100.1666667,161.79
4587,2020,1,January,Nan,6,0,0,18.77972222,100.7777778,200
4588,2020,1,January,Phayao,6,0,0,19.13333333,99.9,396.89
4589,2020,1,January,Chiang Rai,84,0,0,19.96138889,99.88138889,390
4590,2020,1,January,Mae Hong Son,18,0,0,19.29897222,97.97577778,267.74
4591,2020,1,January,Nakhon Sawan,210,0,0,15.67183333,100.1323611,33.91
4592,2020,1,January,Uthai Thani,102,-1,-1,-1,-1,-1
4593,2020,1,January,Kamphaeng Phet,60,0,0,16.48680556,99.52697222,80
4594,2020,1,January,Tak,15,0,0,16.87833333,99.14333333,125.62
4595,2020,1,January,Sukhothai,10,0,0,17.10611111,99.8,48.29
4596,2020,1,January,Phitsanulok,90,0.3,1,16.79480556,100.2793056,44.02
4597,2020,1,January,Phichit,8,0.6,1,16.43805556,100.2925,35.95
4598,2020,1,January,Phetchabun,135,0,0,16.43333333,101.15,114
4599,2020,1,January,Ratchaburi,266,0,0,13.48930556,99.79238889,5
4600,2020,1,January,Kanchanaburi,112,0,0,14.0225,99.53583333,27.53
4601,2020,1,January,Suphan Buri,100,0,0,14.47444444,100.1388889,7.23
4602,2020,1,January,Nakhon Pathom,200,0,0,14.01166667,99.97,7.46
4603,2020,1,January,Samut Sakhon,1372,-1,-1,-1,-1,-1
4604,2020,1,January,Samut Songkhram,42,-1,-1,-1,-1,-1
4605,2020,1,January,Phetchaburi,108,0,0,12.99944444,100.0605556,2.01
4606,2020,1,January,Prachuap Khiri Khan,212,7.9,2,11.83333333,99.83333333,4
4607,2020,1,January,Nakhon Si Thammarat,382,31.1,7,8.537777778,99.96388889,3.14
4608,2020,1,January,Krabi,6,9.7,2,8.103611111,98.97527778,8
4609,2020,1,January,Phang-nga,18,-1,-1,-1,-1,-1
4610,2020,1,January,Phuket,0,0,0,7.883333333,98.4,1.83
4611,2020,1,January,Surat Thani,1195,0,0,9.135555556,99.15194444,5
4612,2020,1,January,Ranong,174,7.9,2,9.983333333,98.61666667,7
4613,2020,1,January,Chumphon,195,63.5,6,10.49875,99.18847222,4.4
4614,2020,1,January,Songkhla,63,1.9,5,7.182111111,100.6076944,4.57
4615,2020,1,January,Satun,184,25.3,3,6.65,100.0833333,4.06
4616,2020,1,January,Trang,126,4.7,2,7.516666667,99.61666667,14.32
4617,2020,1,January,Phatthalung,770,12.8,8,7.583333333,100.1666667,2
4618,2020,1,January,Pattani,174,0.2,1,6.783333333,101.15,4.05
4619,2020,1,January,Yala,78,15,4,6.516666667,101.2833333,30
4620,2020,1,January,Narathiwat,201,27.4,8,6.416666667,101.8166667,3.57
4621,2020,2,February,Bangkok,6,37,2,13.72638889,100.56,3.01
4622,2020,2,February,Samut Prakarn,504,-1,-1,-1,-1,-1
4623,2020,2,February,Nonthaburi,102,-1,-1,-1,-1,-1
4624,2020,2,February,Pathum Thani,230,0,0,14.1,100.6166667,6
4625,2020,2,February,Phra Nakhon Si Ayutthaya,216,-1,-1,-1,-1,-1
4626,2020,2,February,Ang Thong,139,-1,-1,-1,-1,-1
4627,2020,2,February,Lop Buri,35,0,0,14.79972222,100.645,10
4628,2020,2,February,Sing Buri,36,-1,-1,-1,-1,-1
4629,2020,2,February,Chai Nat,126,0,0,15.15,100.1833333,15
4630,2020,2,February,Saraburi,80,-1,-1,-1,-1,-1
4631,2020,2,February,Chon Buri,293,7.8,2,13.36666667,100.9833333,0.86
4632,2020,2,February,Rayong,249,44.1,5,12.63222222,101.3436111,2.6
4633,2020,2,February,Chanthaburi,90,19.1,3,12.61666667,102.1133333,2.68
4634,2020,2,February,Trat,114,20.5,4,11.76666667,102.8833333,2
4635,2020,2,February,Chachoengsao,15,30.2,2,13.51555556,101.4583333,70.17
4636,2020,2,February,Prachin Buri,0,0,0,14.05841667,101.3693056,5.14
4637,2020,2,February,Nakhon Nayok,18,-1,-1,-1,-1,-1
4638,2020,2,February,Sa kaeo,12,-1,-1,-1,-1,-1
4639,2020,2,February,Nakhon Ratchasima,218,0,0,14.96830556,102.0860278,186.6
4640,2020,2,February,Buri Ram,342,0,0,15.22575,103.2480833,182
4641,2020,2,February,Surin,78,0,0,14.88333333,103.5,145.81
4642,2020,2,February,Si Sa Ket,0,0,0,15,104.05,122.87
4643,2020,2,February,Ubon Ratchathani,444,0,0,15.25,104.8666667,122
4644,2020,2,February,Yasothon,0,-1,-1,-1,-1,-1
4645,2020,2,February,Chaiyaphum,131,0,0,15.8,102.0333333,182.15
4646,2020,2,February,Amnat Charoen,54,-1,-1,-1,-1,-1
4647,2020,2,February,Bueng Kan,48,-1,-1,-1,-1,-1
4648,2020,2,February,Nong Bua Lam Phu,6,-1,-1,-1,-1,-1
4649,2020,2,February,Khon Kaen,192,0,0,16.46111111,102.7897222,186.97
4650,2020,2,February,Udon Thani,3,0,0,17.38333333,102.8,177
4651,2020,2,February,Loei,15,0,0,17.45,101.7333333,252.51
4652,2020,2,February,Nong Khai,96,0,0,17.86716667,102.7330278,173.21
4653,2020,2,February,Maha Sarakham,258,0,0,16.24722222,103.0680556,153
4654,2020,2,February,Roi Et,54,0,0,16.02,103.7438889,140
4655,2020,2,February,Kalasin,160,0,0,16.3325,103.5883333,138.75
4656,2020,2,February,Sakon Nakhon,0,0,0,17.15,104.1333333,171
4657,2020,2,February,Nakhon Phanom,25,0,0,17.41083333,104.7825,140
4658,2020,2,February,Mukdahan,18,2.2,1,16.54138889,104.7288889,138
4659,2020,2,February,Chiang Mai,60,0,0,18.79,98.97694444,313.2
4660,2020,2,February,Lamphun,12,0,0,18.56722222,99.03388889,296.42
4661,2020,2,February,Lampang,30,0.1,1,18.28333333,99.51666667,242
4662,2020,2,February,Uttaradit,60,0,0,17.61666667,100.1,63
4663,2020,2,February,Phrae,0,0,0,18.16666667,100.1666667,161.79
4664,2020,2,February,Nan,0,0.9,1,18.77972222,100.7777778,200
4665,2020,2,February,Phayao,6,0,0,19.13333333,99.9,396.89
4666,2020,2,February,Chiang Rai,50,0,0,19.96138889,99.88138889,390
4667,2020,2,February,Mae Hong Son,6,0,0,19.29897222,97.97577778,267.74
4668,2020,2,February,Nakhon Sawan,120,0,0,15.67183333,100.1323611,33.91
4669,2020,2,February,Uthai Thani,90,-1,-1,-1,-1,-1
4670,2020,2,February,Kamphaeng Phet,50,4.2,1,16.48680556,99.52697222,80
4671,2020,2,February,Tak,0,0,0,16.87833333,99.14333333,125.62
4672,2020,2,February,Sukhothai,30,0,0,17.10611111,99.8,48.29
4673,2020,2,February,Phitsanulok,105,0,0,16.79480556,100.2793056,44.02
4674,2020,2,February,Phichit,24,0,0,16.43805556,100.2925,35.95
4675,2020,2,February,Phetchabun,154,0,0,16.43333333,101.15,114
4676,2020,2,February,Ratchaburi,80,0,0,13.48930556,99.79238889,5
4677,2020,2,February,Kanchanaburi,20,0,0,14.0225,99.53583333,27.53
4678,2020,2,February,Suphan Buri,155,0,0,14.47444444,100.1388889,7.23
4679,2020,2,February,Nakhon Pathom,112,0,0,14.01166667,99.97,7.46
4680,2020,2,February,Samut Sakhon,1030,-1,-1,-1,-1,-1
4681,2020,2,February,Samut Songkhram,18,-1,-1,-1,-1,-1
4682,2020,2,February,Phetchaburi,144,7.3,1,12.99944444,100.0605556,2.01
4683,2020,2,February,Prachuap Khiri Khan,136,19.9,5,11.83333333,99.83333333,4
4684,2020,2,February,Nakhon Si Thammarat,234,35.1,8,8.537777778,99.96388889,3.14
4685,2020,2,February,Krabi,0,8.8,3,8.103611111,98.97527778,8
4686,2020,2,February,Phang-nga,54,-1,-1,-1,-1,-1
4687,2020,2,February,Phuket,0,0.2,1,7.883333333,98.4,1.83
4688,2020,2,February,Surat Thani,504,10.6,5,9.135555556,99.15194444,5
4689,2020,2,February,Ranong,72,15.7,6,9.983333333,98.61666667,7
4690,2020,2,February,Chumphon,156,152.3,5,10.49875,99.18847222,4.4
4691,2020,2,February,Songkhla,18,64,9,7.182111111,100.6076944,4.57
4692,2020,2,February,Satun,8,26.5,7,6.65,100.0833333,4.06
4693,2020,2,February,Trang,66,17.9,8,7.516666667,99.61666667,14.32
4694,2020,2,February,Phatthalung,536,63.4,9,7.583333333,100.1666667,2
4695,2020,2,February,Pattani,144,32.3,7,6.783333333,101.15,4.05
4696,2020,2,February,Yala,12,133.8,11,6.516666667,101.2833333,30
4697,2020,2,February,Narathiwat,162,84.4,9,6.416666667,101.8166667,3.57
4698,2020,3,March,Bangkok,6,5,1,13.72638889,100.56,3.01
4699,2020,3,March,Samut Prakarn,186,-1,-1,-1,-1,-1
4700,2020,3,March,Nonthaburi,72,-1,-1,-1,-1,-1
4701,2020,3,March,Pathum Thani,174,19,1,14.1,100.6166667,6
4702,2020,3,March,Phra Nakhon Si Ayutthaya,66,-1,-1,-1,-1,-1
4703,2020,3,March,Ang Thong,135,-1,-1,-1,-1,-1
4704,2020,3,March,Lop Buri,20,37.6,3,14.79972222,100.645,10
4705,2020,3,March,Sing Buri,42,-1,-1,-1,-1,-1
4706,2020,3,March,Chai Nat,138,1.8,1,15.15,100.1833333,15
4707,2020,3,March,Saraburi,115,-1,-1,-1,-1,-1
4708,2020,3,March,Chon Buri,235,70.4,2,13.36666667,100.9833333,0.86
4709,2020,3,March,Rayong,94,2.1,2,12.63222222,101.3436111,2.6
4710,2020,3,March,Chanthaburi,60,113.1,5,12.61666667,102.1133333,2.68
4711,2020,3,March,Trat,78,166.4,11,11.76666667,102.8833333,2
4712,2020,3,March,Chachoengsao,5,74.3,7,13.51555556,101.4583333,70.17
4713,2020,3,March,Prachin Buri,0,12.9,3,14.05841667,101.3693056,5.14
4714,2020,3,March,Nakhon Nayok,12,-1,-1,-1,-1,-1
4715,2020,3,March,Sa kaeo,36,-1,-1,-1,-1,-1
4716,2020,3,March,Nakhon Ratchasima,222,34.5,6,14.96830556,102.0860278,186.6
4717,2020,3,March,Buri Ram,354,34.9,6,15.22575,103.2480833,182
4718,2020,3,March,Surin,90,1.9,2,14.88333333,103.5,145.81
4719,2020,3,March,Si Sa Ket,9,2.8,3,15,104.05,122.87
4720,2020,3,March,Ubon Ratchathani,396,1.4,1,15.25,104.8666667,122
4721,2020,3,March,Yasothon,12,-1,-1,-1,-1,-1
4722,2020,3,March,Chaiyaphum,138,32.4,7,15.8,102.0333333,182.15
4723,2020,3,March,Amnat Charoen,78,-1,-1,-1,-1,-1
4724,2020,3,March,Bueng Kan,33,-1,-1,-1,-1,-1
4725,2020,3,March,Nong Bua Lam Phu,3,-1,-1,-1,-1,-1
4726,2020,3,March,Khon Kaen,258,95.1,6,16.46111111,102.7897222,186.97
4727,2020,3,March,Udon Thani,15,110.5,7,17.38333333,102.8,177
4728,2020,3,March,Loei,70,42.2,6,17.45,101.7333333,252.51
4729,2020,3,March,Nong Khai,78,55.2,9,17.86716667,102.7330278,173.21
4730,2020,3,March,Maha Sarakham,324,115.3,6,16.24722222,103.0680556,153
4731,2020,3,March,Roi Et,51,53.2,6,16.02,103.7438889,140
4732,2020,3,March,Kalasin,270,63.6,6,16.3325,103.5883333,138.75
